Second,Millisecond,Depth,Rate (CPM),Release Velocity (MM/S),Valid/Invalid
2180,305,6.312,102,251,Valid
2180,857,6.52,108,293,Valid
2181,409,6.459,108,285,Valid
2181,953,6.513,111,310,Valid
2182,497,6.82,108,302,Valid
2183,49,6.513,110,257,Valid
2183,585,6.467,110,274,Valid
2184,129,6.546,110,305,Valid
2184,658,6.586,111,306,Valid
2185,218,6.271,108,279,Valid
2185,762,6.429,108,305,Valid
2186,338,6.34,105,278,Valid
2186,882,6.419,110,265,Valid
2187,426,6.541,110,296,Valid
2187,970,6.502,110,315,Valid
2188,538,6.327,105,275,Valid
2189,82,6.652,110,310,Valid
2189,634,6.556,107,312,Valid
2190,218,6.683,101,356,Valid
2190,818,6.916,100,397,Valid
2191,410,6.683,104,294,Valid
2191,954,6.205,111,246,Valid
2192,490,6.134,110,275,Valid
2193,42,6.286,107,301,Valid
2193,595,6.561,108,329,Valid
2194,163,6.312,107,278,Valid
2194,715,6.495,107,315,Valid
2195,291,6.533,105,308,Valid
2195,883,6.601,101,316,Valid
2196,483,6.723,100,354,Valid
2197,51,6.345,105,261,Valid
2197,611,6.657,104,360,Valid
2198,195,6.901,105,339,Valid
2198,763,6.888,104,343,Valid
2199,339,6.896,105,308,Valid
2199,907,6.469,107,257,Valid
2200,475,6.675,102,357,Valid
2201,35,6.632,108,312,Valid
2201,603,6.645,105,326,Valid
2202,139,6.363,111,284,Valid
2202,683,6.807,108,357,Valid
2203,243,6.754,107,353,Valid
2203,820,6.975,104,377,Valid
2204,404,7.125,102,338,Valid
2204,980,7.064,105,336,Valid
2205,516,6.784,111,312,Valid
2206,84,6.944,104,333,Valid
2206,652,6.647,107,292,Valid
2207,188,6.739,111,327,Valid
2207,756,6.962,104,382,Valid
2208,340,6.736,104,304,Valid
2208,892,6.617,108,274,Valid
2209,436,6.467,108,289,Valid
2209,980,6.147,111,271,Valid
2210,516,6.167,111,277,Valid
2211,60,6.429,108,321,Valid
2211,612,6.53,110,305,Valid
2212,164,6.304,108,268,Valid
2212,725,6.307,105,311,Valid
2213,285,6.48,107,309,Valid
2213,853,6.693,104,362,Valid
2214,437,6.284,105,265,Valid
2214,997,6.457,105,346,Valid
2215,557,6.279,108,257,Valid
2216,93,5.946,111,268,Valid
2216,653,5.895,107,280,Valid
2217,165,6.281,115,354,Valid
2219,325,4.267,,123,Valid
2219,941,4.747,101,335,Valid
2220,509,5.235,107,298,Valid
2221,69,5.471,105,341,Valid
2221,614,5.415,111,310,Valid
2222,150,5.494,111,323,Valid
2222,710,5.809,105,366,Valid
2223,294,5.768,104,291,Valid
2223,838,5.85,108,340,Valid
2224,422,5.723,104,306,Valid
2224,966,5.878,110,334,Valid
2225,526,5.57,108,275,Valid
2226,62,5.456,110,289,Valid
2226,574,5.522,115,338,Valid
2227,126,5.458,110,312,Valid
2227,670,5.286,110,272,Valid
2228,206,5.504,108,350,Valid
2228,766,5.37,110,289,Valid
2229,302,5.486,108,337,Valid
2229,878,5.4,104,305,Valid
2230,431,5.476,111,306,Valid
2231,7,5.281,104,299,Valid
2231,567,5.212,105,289,Valid
2232,127,5.077,107,294,Valid
2232,703,5.248,104,316,Valid
2233,255,5.065,111,239,Valid
2233,783,5.37,108,351,Valid
2234,359,5.164,107,273,Valid
2234,911,5.141,107,282,Valid
2235,463,5.298,107,315,Valid
2236,7,5.077,115,255,Valid
2236,535,5.039,111,269,Valid
2237,87,4.996,108,293,Valid
2237,631,4.93,110,248,Valid
2238,167,4.854,110,285,Valid
2238,703,4.874,111,280,Valid
2239,263,4.846,108,272,Valid
2239,800,4.991,110,304,Valid
2240,352,5.1,108,308,Valid
2240,904,4.803,111,233,Valid
2241,432,4.773,113,263,Valid
2241,968,4.75,110,276,Valid
2242,544,4.778,105,225,Valid
2243,88,4.707,107,285,Valid
2243,624,4.768,113,272,Valid
2244,184,5.022,104,304,Valid
2244,736,4.702,113,237,Valid
2245,272,4.696,108,260,Valid
2245,816,4.661,110,258,Valid
2246,376,4.526,110,239,Valid
2246,904,4.481,113,222,Valid
2247,432,4.572,111,266,Valid
2247,952,4.445,117,234,Valid
2248,488,4.562,110,257,Valid
2249,16,4.481,111,274,Valid
2249,577,4.404,108,249,Valid
2250,113,4.376,110,262,Valid
2250,649,4.465,111,253,Valid
2251,193,4.064,113,204,Valid
2251,713,3.98,111,221,Valid
2252,233,4.089,117,220,Valid
2252,769,4.087,111,190,Valid
2253,305,4.128,110,234,Valid
2253,913,4.958,101,376,Valid
2254,473,3.909,119,59,Valid
2255,17,4.267,100,0,Valid
2255,569,5.748,111,359,Valid
2256,97,4.239,115,290,Valid
2256,681,3.508,110,30,Valid
2257,185,4.178,105,176,Valid
2257,769,4.973,104,269,Valid
2258,297,3.813,119,138,Valid
2258,858,3.703,104,79,Valid
2259,370,4.498,111,246,Valid
2259,906,4.277,111,171,Valid
2260,450,4.696,113,363,Valid
2261,546,4.552,53,147,Valid
2262,98,4.582,108,184,Valid
2262,650,4.26,107,209,Valid
2263,234,3.782,107,164,Valid
2263,778,3.449,110,139,Valid
2264,338,3.675,102,212,Valid
2264,914,3.571,107,162,Valid
2265,506,4.072,100,296,Valid
2266,10,3.675,125,198,Valid
2269,387,3.249,50,3,Valid
2269,787,2.997,144,27,Valid
2270,275,4.463,119,455,Valid
2271,235,5.21,62,146,Valid
2271,699,5.039,127,344,Valid
2272,163,4.468,131,284,Valid
2272,683,4.262,122,68,Valid
2273,163,4.534,120,88,Valid
2273,611,4.826,127,233,Valid
2274,83,4.811,122,559,Valid
2279,516,6.767,60,164,Valid
2279,916,5.725,127,424,Valid
2280,452,4.879,122,190,Valid
2280,972,4.618,117,131,Valid
2281,492,4.186,120,0,Valid
2281,916,4.732,122,161,Valid
2282,388,4.907,127,235,Valid
2282,892,4.851,125,154,Valid
2283,396,4.742,119,148,Valid
2283,892,4.849,120,133,Valid
2284,396,4.77,119,92,Valid
2284,868,4.823,125,160,Valid
2285,364,4.856,120,174,Valid
2285,860,4.747,122,116,Valid
2286,341,4.78,122,162,Valid
2286,845,4.94,119,191,Valid
2287,357,4.76,119,106,Valid
2287,853,4.994,119,209,Valid
2288,357,4.963,120,160,Valid
2288,861,4.587,120,62,Valid
2289,341,4.813,120,197,Valid
2289,845,4.552,120,121,Valid
2290,333,4.412,122,106,Valid
2290,829,4.491,120,136,Valid
2291,325,4.493,119,195,Valid
2291,821,4.348,120,169,Valid
2292,309,4.392,122,186,Valid
2292,797,4.496,125,149,Valid
2293,277,4.648,122,177,Valid
2293,765,4.511,125,128,Valid
2294,245,4.849,120,238,Valid
2294,733,4.575,127,133,Valid
2295,221,4.666,122,159,Valid
2295,702,4.841,122,203,Valid
2296,190,4.709,125,146,Valid
2296,662,4.737,125,181,Valid
2297,158,4.859,120,207,Valid
2297,654,4.796,122,156,Valid
2298,142,4.801,120,156,Valid
2298,622,5.022,122,243,Valid
2299,134,4.826,122,100,Valid
2299,598,4.961,127,160,Valid
2300,86,4.811,122,154,Valid
2300,574,4.839,119,215,Valid
2301,70,4.882,122,182,Valid
2301,566,4.628,122,118,Valid
2302,54,4.663,120,178,Valid
2302,550,4.879,120,208,Valid
2303,46,4.75,125,114,Valid
2303,518,5.86,117,455,Valid
2304,70,5.019,120,0,Valid
2304,527,5.69,119,269,Valid
2305,23,5.428,122,299,Valid
2305,503,4.991,129,244,Valid
2306,23,4.577,120,0,Valid
2306,463,5.446,122,250,Valid
2306,967,5.293,122,190,Valid
2307,487,4.404,125,0,Valid
2307,991,5.141,115,229,Valid
2308,431,4.219,136,131,Valid
2308,951,6.185,110,403,Valid
2309,519,4.803,117,0,Valid
2309,967,5.469,119,385,Valid
2310,487,4.813,115,341,Valid
2311,31,5.169,111,301,Valid
2311,567,5.425,111,162,Valid
2312,167,5.791,110,0,Valid
2312,655,6.756,120,470,Valid
2313,672,5.189,58,0,Valid
2314,128,5.423,113,267,Valid
2314,672,5.364,113,179,Valid
2315,184,5.509,117,394,Valid
2316,192,5.723,59,220,Valid
2316,672,5.334,120,320,Valid
2317,216,4.646,120,163,Valid
2317,712,4.483,119,125,Valid
2318,192,4.839,120,232,Valid
2318,704,4.808,120,170,Valid
2319,184,4.689,122,163,Valid
2319,672,4.707,122,177,Valid
2320,176,4.785,119,196,Valid
2320,656,4.75,125,193,Valid
2321,152,4.661,122,133,Valid
2321,640,4.836,119,227,Valid
2322,144,4.841,122,187,Valid
2322,641,4.762,119,182,Valid
2323,137,4.694,122,144,Valid
2323,689,5.055,113,255,Valid
2324,169,3.79,131,0,Valid
2324,657,4.945,110,47,Valid
2325,153,5.469,125,228,Valid
2325,593,5.499,125,465,Valid
2326,137,4.582,122,138,Valid
2326,649,4.359,119,0,Valid
2327,97,5.11,117,214,Valid
2327,585,5.398,125,312,Valid
2328,105,4.953,120,140,Valid
2328,569,4.841,127,207,Valid
2329,49,4.989,122,223,Valid
2329,545,4.92,125,134,Valid
2330,25,5.029,122,167,Valid
2330,481,5.9,122,561,Valid
2331,89,4.836,117,0,Valid
2331,537,5.893,120,292,Valid
2332,1,5.563,122,343,Valid
2332,554,4.666,117,53,Valid
2333,2,4.712,125,185,Valid
2333,498,4.425,122,151,Valid
2334,10,4.529,117,157,Valid
2334,538,4.686,110,176,Valid
2335,42,4.92,119,206,Valid
2335,570,4.727,115,192,Valid
2336,82,4.78,117,200,Valid
2336,594,4.915,117,210,Valid
2337,114,4.811,115,176,Valid
2337,626,4.874,115,218,Valid
2338,154,4.6,115,156,Valid
2338,666,4.514,117,184,Valid
2339,194,4.602,111,233,Valid
2339,722,4.729,113,219,Valid
2340,226,4.674,120,179,Valid
2340,722,4.508,119,188,Valid
2341,226,4.112,120,148,Valid
2341,699,3.929,127,134,Valid
2342,179,4.115,125,185,Valid
2342,587,3.734,144,281,Valid
2343,91,4.026,122,89,Valid
2345,195,3.538,,253,Valid
2345,731,3.957,119,0,Valid
2346,171,5.207,122,320,Valid
2346,611,5.702,131,556,Valid
2347,155,5.278,122,107,Valid
2347,627,5.578,122,188,Valid
2348,115,5.776,120,270,Valid
2348,627,5.354,119,236,Valid
2349,155,5.207,115,150,Valid
2349,667,5.377,115,248,Valid
2350,171,5.296,120,185,Valid
2350,676,5.522,115,256,Valid
2351,180,5.354,122,183,Valid
2351,676,5.641,117,268,Valid
2352,188,5.235,120,157,Valid
2352,676,5.243,119,240,Valid
2353,196,5.09,119,197,Valid
2353,692,5.146,119,230,Valid
2354,204,5.212,117,231,Valid
2354,700,5.354,119,257,Valid
2355,204,5.235,122,192,Valid
2355,708,5.324,117,218,Valid
2356,212,5.11,119,216,Valid
2356,708,5.121,120,221,Valid
2357,204,4.925,122,165,Valid
2357,700,5.116,117,246,Valid
2358,172,4.811,131,127,Valid
2358,644,4.996,122,248,Valid
2359,132,5.194,125,241,Valid
2359,621,5.039,122,181,Valid
2360,117,5.245,119,269,Valid
2360,605,5.011,127,174,Valid
2361,101,5.083,119,228,Valid
2361,597,5.184,120,243,Valid
2362,101,5.207,117,227,Valid
2362,597,5.014,122,203,Valid
2363,101,5.184,119,221,Valid
2363,613,5.029,119,157,Valid
2364,101,5.42,119,285,Valid
2364,613,5.151,119,218,Valid
2365,101,4.968,127,119,Valid
2365,589,5.418,115,312,Valid
2366,85,4.953,129,106,Valid
2366,573,5.103,119,98,Valid
2367,45,5.855,122,400,Valid
2367,573,5.184,120,214,Valid
2368,69,4.811,120,145,Valid
2368,558,5.108,117,202,Valid
2369,62,5.42,117,290,Valid
2369,582,5.113,120,186,Valid
2370,86,5.408,115,289,Valid
2370,590,5.187,122,187,Valid
2371,78,5.232,120,220,Valid
2371,566,5.177,122,232,Valid
2372,70,5.235,119,253,Valid
2372,582,4.963,120,135,Valid
2373,62,5.263,119,265,Valid
2373,558,4.862,127,155,Valid
2374,30,4.856,122,186,Valid
2374,534,4.948,119,224,Valid
2375,38,5.118,117,253,Valid
2375,534,4.884,125,175,Valid
2375,998,4.788,127,185,Valid
2376,486,4.826,122,240,Valid
2376,990,4.686,120,149,Valid
2377,470,5.004,122,236,Valid
2377,974,4.775,120,189,Valid
2378,463,4.77,120,254,Valid
2379,503,5.682,59,176,Valid
2379,951,5.867,120,431,Valid
2380,487,4.968,122,199,Valid
2381,15,4.399,117,23,Valid
2381,471,5.019,117,229,Valid
2381,975,5.014,120,241,Valid
2382,447,4.94,127,318,Valid
2382,975,4.478,122,0,Valid
2383,423,5.182,120,256,Valid
2383,911,5.014,125,270,Valid
2384,407,4.351,129,145,Valid
2384,887,4.158,122,93,Valid
2385,343,4.646,122,230,Valid
2385,823,4.605,127,217,Valid
2386,319,4.336,125,182,Valid
2386,823,4.407,119,163,Valid
2387,295,4.389,125,174,Valid
2387,776,4.608,122,225,Valid
2388,264,4.399,125,166,Valid
2388,760,4.298,122,152,Valid
2389,240,4.483,120,224,Valid
2389,736,4.161,127,104,Valid
2390,200,4.267,122,211,Valid
2390,672,4.204,127,193,Valid
2391,168,4.514,122,210,Valid
2391,672,4.303,120,142,Valid
2392,136,4.244,127,179,Valid
2392,616,4.105,127,140,Valid
2393,104,4.303,119,198,Valid
2393,584,3.901,129,113,Valid
2394,56,4.394,122,245,Valid
2394,568,4.061,120,123,Valid
2395,32,4.221,125,214,Valid
2395,528,4.244,122,172,Valid
2396,24,4.026,125,103,Valid
2396,489,4.214,122,199,Valid
2396,993,4.369,119,231,Valid
2397,473,4.224,129,130,Valid
2397,969,4.409,119,172,Valid
2398,465,4.425,119,207,Valid
2398,953,4.227,127,169,Valid
2399,433,3.942,127,95,Valid
2399,905,4.392,119,229,Valid
2400,417,4.376,120,185,Valid
2400,929,4.326,117,155,Valid
2401,417,4.254,120,199,Valid
2401,921,4.105,120,167,Valid
2402,425,4.084,119,161,Valid
2402,897,4.15,125,199,Valid
2403,401,4.219,120,165,Valid
2403,897,4.061,120,149,Valid
2404,369,4.049,125,187,Valid
2404,857,4.049,125,184,Valid
2405,346,3.866,125,117,Valid
2405,818,3.967,125,164,Valid
2406,274,3.818,133,118,Valid
2408,818,4.427,,394,Valid
2409,338,4.575,125,130,Valid
2409,850,5.568,117,303,Valid
2410,354,5.555,113,310,Valid
2410,882,5.987,113,338,Valid
2411,474,6.053,104,267,Valid
2412,26,6.132,107,263,Valid
2412,602,6.02,104,275,Valid
2413,178,5.715,105,205,Valid
2413,730,5.283,108,185,Valid
2414,282,5.288,107,248,Valid
2414,851,5.542,107,243,Valid
2415,403,5.54,108,231,Valid
2415,947,5.25,110,193,Valid
2416,475,5.235,111,219,Valid
2417,3,5.072,113,243,Valid
2417,555,5.484,108,287,Valid
2418,123,5.408,105,235,Valid
2418,675,5.745,107,281,Valid
2419,251,5.474,105,255,Valid
2419,803,5.207,110,272,Valid
2420,379,5.276,105,121,Valid
2420,875,5.306,115,262,Valid
2421,459,6.302,104,350,Valid
2421,955,6.337,117,454,Valid
2422,555,6.015,104,321,Valid
2423,115,6.65,104,349,Valid
2423,667,6.462,111,226,Valid
2424,203,6.408,108,307,Valid
2424,772,5.618,111,170,Valid
2425,284,5.555,115,205,Valid
2425,812,5.476,111,238,Valid
2426,348,5.649,110,275,Valid
2426,892,5.956,108,315,Valid
2427,452,5.827,108,267,Valid
2428,4,6.03,108,286,Valid
2428,564,6.012,107,279,Valid
2429,116,5.786,108,250,Valid
2429,668,5.687,108,253,Valid
2430,220,5.677,107,287,Valid
2430,812,5.425,102,224,Valid
2431,348,5.456,110,292,Valid
2431,900,6.284,108,431,Valid
2432,476,5.052,117,0,Valid
2433,12,6.205,107,215,Valid
2433,493,5.9,115,341,Valid
2434,69,5.116,110,229,Valid
2434,581,4.953,115,165,Valid
2435,109,5.629,108,279,Valid
2435,661,5.766,108,285,Valid
2436,221,5.664,110,233,Valid
2436,733,5.507,115,268,Valid
2437,285,5.41,108,224,Valid
2437,821,5.339,113,228,Valid
2438,317,5.773,117,324,Valid
2438,829,5.804,119,251,Valid
2439,357,5.446,113,246,Valid
2439,877,5.639,115,270,Valid
2440,397,5.799,113,303,Valid
2440,925,5.9,115,303,Valid
2441,493,5.103,107,222,Valid
2442,37,5.314,108,158,Valid
2442,558,5.829,117,313,Valid
2443,78,5.667,115,308,Valid
2443,614,5.618,111,268,Valid
2444,150,5.692,110,253,Valid
2444,694,5.71,110,223,Valid
2445,246,5.075,111,172,Valid
2445,766,5.806,110,325,Valid
2446,326,5.504,108,243,Valid
2446,862,5.591,111,281,Valid
2447,390,5.174,117,173,Valid
2447,926,5.611,107,306,Valid
2448,478,5.636,110,255,Valid
2449,46,6.025,104,348,Valid
2449,606,5.621,108,269,Valid
2450,150,5.415,111,205,Valid
2450,670,5.304,113,256,Valid
2451,222,5.476,107,281,Valid
2451,767,5.159,111,232,Valid
2452,303,5.382,110,274,Valid
2452,839,5.293,115,214,Valid
2453,375,5.603,108,276,Valid
2453,927,5.662,110,254,Valid
2454,463,5.514,113,241,Valid
2454,991,5.354,113,241,Valid
2455,495,5.293,115,274,Valid
2456,31,5.364,113,245,Valid
2456,559,5.786,113,217,Valid
2457,95,5.667,110,296,Valid
2457,639,5.146,113,236,Valid
2458,159,5.26,113,251,Valid
2458,735,6.096,102,414,Valid
2459,311,5.316,108,141,Valid
2459,839,5.86,111,235,Valid
2460,359,6.002,111,344,Valid
2460,911,5.258,115,203,Valid
2461,432,5.136,110,218,Valid
2461,944,5.182,115,276,Valid
2462,496,4.879,111,170,Valid
2463,48,5.519,108,234,Valid
2463,560,5.509,113,332,Valid
2464,112,4.999,115,217,Valid
2464,608,5.022,117,227,Valid
2465,120,5.382,113,244,Valid
2465,632,5.685,115,323,Valid
2466,168,5.687,115,282,Valid
2466,688,5.591,117,240,Valid
2467,216,5.481,113,214,Valid
2467,712,5.354,119,238,Valid
2468,232,5.461,113,275,Valid
2468,768,5.428,111,268,Valid
2469,296,5.357,115,239,Valid
2469,832,5.621,110,284,Valid
2470,361,5.288,117,208,Valid
2470,873,5.479,113,295,Valid
2471,337,5.679,133,363,Valid
2473,329,6.083,,470,Valid
2473,825,6.604,125,386,Valid
2474,297,6.739,127,231,Valid
2474,729,6.632,131,359,Valid
2475,233,6.335,125,343,Valid
2475,737,6.553,120,325,Valid
2476,201,6.596,129,306,Valid
2476,665,6.634,129,282,Valid
2477,145,6.452,127,225,Valid
2477,617,6.693,122,313,Valid
2478,97,6.38,127,268,Valid
2478,585,6.332,122,264,Valid
2479,65,5.969,127,218,Valid
2479,530,6.246,127,291,Valid
2480,2,6.292,125,297,Valid
2480,490,6.416,125,260,Valid
2480,962,6.594,125,316,Valid
2481,458,6.353,125,249,Valid
2481,898,6.541,133,279,Valid
2482,362,6.701,129,290,Valid
2482,818,6.441,133,238,Valid
2483,282,6.297,129,257,Valid
2483,754,6.261,127,241,Valid
2484,210,6.132,129,244,Valid
2484,674,6.015,131,238,Valid
2485,138,6.238,129,266,Valid
2485,610,6.335,125,249,Valid
2486,98,6.388,122,264,Valid
2486,586,6.088,125,227,Valid
2487,42,5.855,129,227,Valid
2487,498,5.735,133,211,Valid
2487,946,5.794,133,241,Valid
2488,395,5.827,133,239,Valid
2488,843,5.921,131,270,Valid
2489,323,5.928,127,233,Valid
2489,779,5.984,129,254,Valid
2490,243,5.951,129,238,Valid
2490,691,5.908,133,267,Valid
2491,155,5.992,129,250,Valid
2491,611,5.969,133,258,Valid
2492,67,6.132,129,299,Valid
2492,523,6.203,131,286,Valid
2492,995,6.497,127,301,Valid
2493,443,6.36,133,301,Valid
2493,891,6.259,133,292,Valid
2494,387,6.223,120,246,Valid
2494,915,6.541,110,344,Valid
2495,459,6.645,111,316,Valid
2496,99,6.792,93,356,Valid
2496,691,6.678,101,331,Valid
2497,315,6.507,97,265,Valid
2497,915,6.678,100,326,Valid
2498,540,6.38,96,271,Valid
2499,164,6.259,94,285,Valid
2499,780,6.162,97,263,Valid
2500,356,6.19,104,277,Valid
2500,964,6.314,98,298,Valid
2501,564,6.477,101,300,Valid
2502,212,6.238,93,260,Valid
2502,820,6.251,98,245,Valid
2503,420,6.297,97,305,Valid
2504,36,6.22,100,263,Valid
2504,684,6.294,93,262,Valid
2505,284,6.251,97,293,Valid
2505,900,6.124,97,252,Valid
2506,492,6.312,100,289,Valid
2507,68,6.253,102,282,Valid
2507,685,6.584,100,328,Valid
2508,285,6.5,100,290,Valid
2508,885,6.345,98,252,Valid
2509,477,6.307,102,266,Valid
2510,61,6.139,101,286,Valid
2510,645,6.134,102,281,Valid
2511,237,6.185,101,274,Valid
2511,909,7.63,93,493,Valid
2517,798,9.634,49,580,Valid
2518,414,9.695,92,172,Valid
2518,942,7.841,115,358,Valid
2519,542,5.481,108,192,Valid
2520,198,6.784,85,188,Valid
2520,702,7.112,115,453,Valid
2521,374,6.492,93,177,Valid
2521,910,6.655,108,297,Valid
2522,478,5.405,110,116,Valid
2523,126,6.424,91,410,Valid
2523,798,5.814,91,116,Valid
2524,454,7.224,96,230,Valid
2524,974,7.358,104,570,Valid
2527,999,7.717,48,0,Valid
2528,623,8.448,107,205,Valid
2529,127,7.643,104,517,Valid
2529,767,6.749,100,338,Valid
2530,335,6.345,102,314,Valid
2530,927,6.792,98,280,Valid
2531,463,7.168,110,301,Valid
2532,47,8.138,104,577,Valid
2532,671,6.673,108,0,Valid
2533,335,9.192,89,293,Valid
2533,815,8.362,110,598,Valid
2535,424,6.744,,273,Valid
2536,40,6.002,98,171,Valid
2536,600,5.687,102,348,Valid
2537,264,5.113,97,202,Valid
2537,864,4.978,98,166,Valid
2538,424,5.05,104,257,Valid
2539,0,5.024,102,279,Valid
2539,584,5.118,104,272,Valid
2540,208,5.083,96,285,Valid
2540,800,5.245,100,316,Valid
2541,408,5.227,98,305,Valid
2542,16,5.499,98,331,Valid
2542,632,5.507,97,328,Valid
2543,224,5.743,101,368,Valid
2543,833,5.87,98,352,Valid
2544,441,5.733,98,312,Valid
2545,41,5.751,100,343,Valid
2545,633,5.522,104,261,Valid
2546,217,5.441,101,297,Valid
2546,793,5.357,102,321,Valid
2547,385,5.1,102,239,Valid
2547,961,5.075,104,269,Valid
2548,537,5.123,102,312,Valid
2549,105,5.258,105,331,Valid
2549,689,5.08,104,237,Valid
2550,265,4.917,104,260,Valid
2550,849,4.923,102,294,Valid
2551,449,4.884,100,254,Valid
2552,17,4.79,105,265,Valid
2552,609,4.91,98,317,Valid
2553,225,4.834,100,253,Valid
2553,818,5.149,98,396,Valid
2554,442,4.262,105,163,Valid
2555,58,4.735,93,94,Valid
2555,618,4.915,104,383,Valid
2556,250,3.802,101,199,Valid
2556,834,3.851,100,161,Valid
2557,418,5.286,101,349,Valid
2558,2,4.773,100,244,Valid
2558,594,5.027,101,311,Valid
2559,194,4.29,104,178,Valid
2559,938,4.178,77,255,Valid
2560,546,4.138,101,185,Valid
2561,98,4.29,107,249,Valid
2561,674,4.166,105,198,Valid
2562,242,4.191,104,243,Valid
2562,851,4.102,98,197,Valid
2563,427,4.227,102,278,Valid
2564,59,3.548,107,0,Valid
2564,627,4.737,97,379,Valid
2565,203,4.323,102,271,Valid
2565,811,4.117,100,180,Valid
2566,395,4.224,98,230,Valid
2566,995,4.013,104,152,Valid
2567,547,4.158,104,244,Valid
2568,131,4.087,105,216,Valid
2568,731,3.922,101,151,Valid
2569,275,4.039,107,164,Valid
2569,843,4.227,104,300,Valid
2570,443,3.602,107,131,Valid
2570,995,3.68,105,170,Valid
2571,524,4.056,108,218,Valid
2572,108,3.642,107,159,Valid
2572,644,3.556,110,177,Valid
2573,212,3.642,104,227,Valid
2573,796,3.703,104,177,Valid
2574,356,3.586,105,166,Valid
2574,900,3.868,108,249,Valid
2575,500,3.688,101,206,Valid
2576,108,3.752,98,201,Valid
2576,684,3.686,104,211,Valid
2577,276,3.691,101,219,Valid
2577,852,3.701,105,183,Valid
2578,404,4.036,107,234,Valid
2578,980,3.97,105,203,Valid
2579,572,3.919,100,225,Valid
2580,132,3.807,107,203,Valid
2580,724,3.96,100,224,Valid
2581,300,3.787,105,193,Valid
2581,877,3.747,105,179,Valid
2582,485,3.706,97,187,Valid
2583,77,3.879,101,218,Valid
2583,685,3.764,100,195,Valid
2584,829,4.524,52,278,Valid
2585,389,3.962,105,171,Valid
2585,981,3.82,102,146,Valid
2586,541,3.762,102,237,Valid
2587,181,3.424,100,120,Valid
2587,733,3.566,102,177,Valid
2588,285,3.602,108,177,Valid
2588,933,3.269,93,113,Valid
2589,557,2.959,93,148,Valid
2590,205,2.814,93,163,Valid
2590,830,2.86,97,124,Valid
2591,406,2.903,100,171,Valid
2592,910,4.945,,542,Valid
2593,478,6.215,105,367,Valid
2594,142,7.48,94,184,Valid
2594,726,8.537,105,458,Valid
2595,262,7.64,102,476,Valid
2595,878,6.502,105,224,Valid
2596,414,6.492,107,221,Valid
2596,974,6.942,107,251,Valid
2597,534,7.021,104,320,Valid
2598,78,6.713,111,299,Valid
2598,622,6.665,110,328,Valid
2599,198,7.132,104,253,Valid
2599,695,7.323,115,521,Valid
2600,311,6.05,113,0,Valid
2600,879,8.194,104,428,Valid
2601,343,6.137,119,326,Valid
2601,903,6.363,107,169,Valid
2602,359,6.538,119,545,Valid
2602,983,6.546,102,105,Valid
2603,511,7.409,111,440,Valid
2604,31,6.482,115,299,Valid
2604,583,6.22,108,275,Valid
2605,119,6.325,111,256,Valid
2605,655,6.393,108,273,Valid
2606,191,6.2,115,224,Valid
2606,727,6.19,110,276,Valid
2607,263,5.784,117,176,Valid
2607,767,6.266,111,448,Valid
2608,888,7.737,55,292,Valid
2609,344,7.038,117,448,Valid
2609,912,5.867,117,250,Valid
2610,488,6.662,100,319,Valid
2611,480,6.708,60,100,Valid
2612,112,8.341,101,221,Valid
2612,552,7.976,122,597,Valid
2613,704,6.828,55,79,Valid
2614,152,7.399,110,267,Valid
2614,728,7.699,108,379,Valid
2615,256,6.962,115,308,Valid
2615,792,6.477,113,256,Valid
2616,368,6.805,101,347,Valid
2616,952,6.474,105,193,Valid
2617,489,7.496,111,414,Valid
2618,65,6.515,105,217,Valid
2618,601,6.713,107,307,Valid
2619,145,6.449,110,281,Valid
2619,697,6.706,107,340,Valid
2620,233,6.967,113,364,Valid
2620,817,6.728,104,281,Valid
2621,417,7.145,100,337,Valid
2621,969,6.881,107,314,Valid
2622,569,6.584,100,264,Valid
2623,145,6.739,104,346,Valid
2623,705,6.246,108,249,Valid
2624,217,6.36,113,322,Valid
2624,793,6.33,104,290,Valid
2625,345,6.373,108,315,Valid
2625,913,6.284,105,305,Valid
2626,505,6.464,102,306,Valid
2627,89,6.683,104,342,Valid
2627,658,6.716,104,300,Valid
2628,250,6.629,101,292,Valid
2628,818,6.525,104,303,Valid
2629,394,6.373,104,278,Valid
2629,962,6.403,105,324,Valid
2630,530,6.261,107,293,Valid
2631,90,6.309,105,296,Valid
2631,658,6.33,105,302,Valid
2632,226,6.213,105,295,Valid
2632,778,6.083,108,300,Valid
2633,322,6.213,111,312,Valid
2633,858,6.309,110,299,Valid
2634,418,6.248,105,311,Valid
2634,962,6.073,111,301,Valid
2635,498,6.106,111,287,Valid
2636,66,6.538,105,324,Valid
2636,627,6.426,108,300,Valid
2637,195,6.368,105,283,Valid
2637,755,6.485,105,331,Valid
2638,315,6.581,107,339,Valid
2638,851,6.474,111,299,Valid
2639,411,6.601,107,319,Valid
2639,947,6.589,111,333,Valid
2640,499,6.495,108,316,Valid
2641,35,6.556,111,307,Valid
2641,595,6.652,107,344,Valid
2642,139,6.688,111,322,Valid
2642,683,6.551,110,293,Valid
2643,219,6.543,110,307,Valid
2643,763,6.368,110,316,Valid
2644,283,6.533,117,335,Valid
2644,811,6.723,111,340,Valid
2645,364,6.711,108,325,Valid
2645,884,6.5,115,321,Valid
2646,428,6.634,110,326,Valid
2646,972,6.739,110,343,Valid
2647,524,6.612,108,326,Valid
