Second,Millisecond,Depth,Rate (CPM),Release Velocity (MM/S),Valid/Invalid
2665,319,7.587,104,398,Valid
2665,927,8.067,97,444,Valid
2666,551,8.115,97,437,Valid
2667,143,7.884,101,400,Valid
2667,752,7.699,98,338,Valid
2668,336,7.719,101,405,Valid
2668,912,7.607,107,355,Valid
2669,488,7.892,101,409,Valid
2670,56,7.539,107,336,Valid
2670,616,7.384,108,310,Valid
2671,192,7.282,102,337,Valid
2671,776,7.043,104,301,Valid
2672,328,7.038,108,315,Valid
2672,896,7.29,102,381,Valid
2673,456,7.267,110,313,Valid
2674,24,7.285,104,327,Valid
2674,600,7.376,102,407,Valid
2675,168,7.247,108,333,Valid
2675,744,6.96,102,303,Valid
2676,312,6.782,105,336,Valid
2676,912,6.614,100,284,Valid
2677,489,6.584,104,291,Valid
2678,81,6.553,101,329,Valid
2678,665,6.477,102,315,Valid
2679,233,6.612,105,299,Valid
2679,809,6.652,104,311,Valid
2680,385,6.939,102,382,Valid
2680,993,6.728,100,312,Valid
2681,577,6.749,101,334,Valid
2682,177,7.102,100,366,Valid
2682,777,6.914,100,354,Valid
2683,385,6.518,101,285,Valid
2683,945,6.858,104,370,Valid
2684,569,6.576,94,343,Valid
2685,177,6.06,100,243,Valid
2685,769,6.505,101,358,Valid
2686,362,6.477,101,311,Valid
2686,922,6.619,107,352,Valid
2687,522,6.444,102,258,Valid
2688,90,6.241,102,329,Valid
2688,674,6.447,102,347,Valid
2689,218,6.828,111,367,Valid
2689,818,6.894,98,349,Valid
2690,370,6.619,108,326,Valid
2690,970,6.688,100,332,Valid
2691,554,6.614,104,331,Valid
2692,162,6.668,98,320,Valid
2692,730,6.505,104,324,Valid
2693,306,6.5,105,311,Valid
2693,858,6.749,108,340,Valid
2694,442,6.861,101,362,Valid
2695,42,6.673,102,312,Valid
2695,603,6.731,105,306,Valid
2696,203,6.853,100,344,Valid
2696,795,6.627,101,311,Valid
2697,379,6.789,102,359,Valid
2697,947,6.833,105,304,Valid
2698,507,6.688,105,337,Valid
2699,123,6.617,97,348,Valid
2699,691,6.467,110,236,Valid
2700,243,6.421,105,314,Valid
2700,803,6.441,108,311,Valid
2701,363,6.873,105,368,Valid
2701,939,6.891,102,351,Valid
2702,523,6.904,104,368,Valid
2703,83,6.845,107,318,Valid
2703,659,7.254,102,374,Valid
2704,187,6.957,113,390,Valid
2704,780,7.277,101,404,Valid
2705,324,7.587,111,435,Valid
2705,836,6.767,120,207,Valid
2723,838,6.876,,540,Valid
2724,382,7.219,117,256,Valid
2724,942,8.1,104,395,Valid
2725,478,8.07,111,409,Valid
2726,6,8.191,113,391,Valid
2726,534,8.174,115,379,Valid
2727,86,7.892,110,273,Valid
2727,574,7.559,120,292,Valid
2728,110,8.26,111,376,Valid
2728,646,8.585,110,464,Valid
2729,190,8.692,108,517,Valid
2729,742,8.748,110,440,Valid
2730,302,8.941,105,473,Valid
2730,878,9.022,107,432,Valid
2731,438,8.971,107,366,Valid
2732,6,8.989,104,426,Valid
2732,567,8.9,108,362,Valid
2733,135,8.778,104,422,Valid
2733,679,8.509,111,334,Valid
2734,255,8.826,101,485,Valid
2734,831,8.857,105,470,Valid
2735,399,8.499,108,304,Valid
2735,967,8.687,102,429,Valid
2736,519,8.677,108,412,Valid
2737,79,8.311,110,297,Valid
2737,647,8.471,102,462,Valid
2738,191,7.176,117,110,Valid
2738,751,7.488,100,420,Valid
2739,311,7.653,110,332,Valid
2739,839,8.001,113,360,Valid
2740,399,8.329,105,435,Valid
2740,975,8.308,104,444,Valid
2741,576,8.285,100,434,Valid
2742,168,8.557,101,461,Valid
2742,768,8.433,101,356,Valid
2743,336,8.479,105,390,Valid
2743,928,8.522,100,435,Valid
2744,520,8.659,100,457,Valid
2745,120,8.738,101,446,Valid
2745,720,8.631,100,448,Valid
2746,304,8.433,104,406,Valid
2746,888,8.595,101,427,Valid
2747,488,8.664,100,396,Valid
2748,72,8.273,105,340,Valid
2748,640,8.494,101,469,Valid
2749,216,8.209,107,356,Valid
2749,792,8.156,102,377,Valid
2750,360,8.143,105,414,Valid
2750,936,8.194,105,387,Valid
2751,505,8.143,105,355,Valid
2752,73,8.204,104,401,Valid
2752,649,8.359,104,439,Valid
2753,233,8.166,102,393,Valid
2753,809,8.362,104,423,Valid
2754,377,8.458,105,429,Valid
2754,969,8.44,100,487,Valid
2755,553,8.463,104,461,Valid
2756,153,8.527,98,455,Valid
2756,721,8.547,107,423,Valid
2757,289,8.73,105,457,Valid
2757,865,8.514,104,426,Valid
2758,441,8.357,104,399,Valid
2759,9,8.491,105,449,Valid
2759,585,8.481,104,429,Valid
2760,161,8.456,104,454,Valid
2760,738,8.448,104,418,Valid
2761,306,8.352,105,394,Valid
2761,850,8.418,110,446,Valid
2762,410,8.387,107,413,Valid
2762,946,8.225,111,418,Valid
2763,514,8.39,107,401,Valid
2764,74,8.316,104,463,Valid
2764,658,7.866,105,316,Valid
2765,218,8.031,105,419,Valid
2765,770,8.176,108,407,Valid
2766,314,8.331,110,437,Valid
2766,874,8.166,107,395,Valid
2767,426,7.681,110,312,Valid
2768,2,7.785,101,411,Valid
2768,594,7.551,104,326,Valid
2769,146,7.115,110,279,Valid
2769,683,7.064,108,341,Valid
2770,251,7.363,105,388,Valid
2770,803,7.633,110,364,Valid
2771,339,7.887,110,399,Valid
2771,899,8.009,107,408,Valid
2772,475,7.831,105,356,Valid
2773,27,7.656,107,381,Valid
2773,595,7.351,107,337,Valid
2774,171,7.396,102,346,Valid
2774,755,7.475,102,367,Valid
2775,315,7.625,107,399,Valid
2775,891,7.678,104,380,Valid
2776,467,7.526,104,377,Valid
2777,19,7.635,108,403,Valid
2777,579,7.846,107,406,Valid
2778,139,7.879,107,432,Valid
2778,700,7.96,107,397,Valid
2779,260,8.024,107,404,Valid
2779,828,8.189,105,414,Valid
2780,372,8.029,110,409,Valid
2780,948,7.818,105,345,Valid
2781,492,7.506,108,338,Valid
2782,36,7.689,110,384,Valid
2782,588,7.899,107,445,Valid
2783,156,7.851,107,401,Valid
2783,716,7.849,107,401,Valid
2784,284,7.734,105,401,Valid
2784,860,7.755,104,385,Valid
2785,412,7.775,108,409,Valid
2785,964,7.92,108,409,Valid
2786,508,7.635,111,330,Valid
2787,76,7.8,104,424,Valid
2787,637,7.678,107,390,Valid
2788,189,7.767,108,396,Valid
2788,765,7.894,104,388,Valid
2789,325,7.556,107,365,Valid
2789,869,7.465,110,390,Valid
2790,421,7.178,110,306,Valid
2790,965,6.393,113,185,Valid
2791,557,5.334,104,67,Valid
2791,989,6.535,125,350,Valid
2792,541,7.033,110,368,Valid
2793,53,6.711,119,350,Valid
2793,605,6.83,107,340,Valid
2794,125,7.135,115,393,Valid
2794,661,7.305,111,360,Valid
2795,205,7.671,108,430,Valid
2795,765,7.643,108,380,Valid
2796,325,7.757,105,447,Valid
2796,893,7.869,105,433,Valid
2797,470,7.945,105,393,Valid
2798,38,7.917,104,412,Valid
2798,614,7.991,105,442,Valid
2799,198,7.757,102,380,Valid
2799,750,7.836,108,403,Valid
2800,310,7.734,108,328,Valid
2800,878,8.049,102,430,Valid
2801,446,8.001,107,429,Valid
2802,46,8.108,100,421,Valid
2802,622,7.889,105,362,Valid
2803,190,7.981,104,418,Valid
2803,766,7.907,104,381,Valid
2804,318,7.93,108,402,Valid
2804,894,7.968,104,376,Valid
2805,454,7.811,107,430,Valid
2806,30,7.811,104,369,Valid
2806,583,7.742,108,371,Valid
2807,151,7.922,104,451,Valid
2807,727,7.628,107,357,Valid
2808,295,7.656,104,375,Valid
2808,871,7.94,102,434,Valid
2809,447,7.932,105,403,Valid
2810,7,7.955,107,417,Valid
2810,591,8.09,101,433,Valid
2811,175,8.024,104,379,Valid
2811,743,8.077,105,411,Valid
2812,327,8.186,101,444,Valid
2812,927,8.136,101,399,Valid
2813,511,8.169,101,467,Valid
2814,119,8.189,100,425,Valid
2814,695,8.219,104,411,Valid
2815,287,8.425,100,461,Valid
2815,888,8.255,101,419,Valid
2816,472,8.021,104,356,Valid
2817,48,8.158,101,448,Valid
2817,672,8.209,97,412,Valid
2818,280,8.161,98,428,Valid
2818,880,7.981,101,342,Valid
2819,456,8.064,102,408,Valid
2820,24,7.887,105,398,Valid
2820,616,8.039,100,409,Valid
2821,240,7.904,97,410,Valid
2821,808,7.874,107,396,Valid
2822,360,7.851,107,380,Valid
2822,920,8.052,107,398,Valid
2823,496,7.856,104,368,Valid
2824,72,8.064,102,469,Valid
2824,649,7.767,105,368,Valid
2825,233,7.894,102,383,Valid
2825,793,7.889,105,425,Valid
2826,409,7.922,98,408,Valid
2826,977,7.854,105,417,Valid
2827,537,7.694,108,336,Valid
2828,113,7.755,101,394,Valid
2828,697,7.998,102,451,Valid
2829,305,7.47,100,342,Valid
2829,825,7.427,115,400,Valid
2830,369,7.569,111,331,Valid
2830,921,7.661,105,396,Valid
2831,489,7.562,107,421,Valid
2832,73,7.549,102,386,Valid
2832,633,7.854,105,423,Valid
2833,177,7.559,113,322,Valid
2833,722,7.478,108,364,Valid
2834,266,7.061,111,304,Valid
2834,826,7.457,102,454,Valid
2835,402,7.247,108,306,Valid
2835,938,7.325,108,343,Valid
2836,474,7.297,113,378,Valid
2837,18,7.396,108,417,Valid
2837,586,7.475,107,369,Valid
2838,130,7.587,110,412,Valid
2838,682,7.678,110,358,Valid
2839,218,7.831,110,404,Valid
2839,770,7.8,107,427,Valid
2840,354,7.965,101,455,Valid
2840,938,7.973,105,420,Valid
2841,490,7.544,108,340,Valid
2842,34,7.559,108,375,Valid
2842,570,7.501,113,407,Valid
2843,122,7.701,108,401,Valid
2843,675,7.546,107,378,Valid
2844,219,7.46,111,390,Valid
2844,755,7.313,111,357,Valid
2845,291,7.531,110,416,Valid
2845,843,7.79,108,435,Valid
2846,403,7.544,108,377,Valid
2846,955,7.45,108,327,Valid
2861,565,4.636,,385,Valid
2862,93,5.911,110,323,Valid
2862,629,6.67,111,328,Valid
2863,149,6.82,115,371,Valid
2863,717,7.391,104,410,Valid
2864,261,7.269,113,351,Valid
2864,821,7.409,104,383,Valid
2865,357,7.468,111,391,Valid
2865,917,7.363,107,392,Valid
2866,477,7.28,107,385,Valid
2867,53,7.054,107,300,Valid
2867,605,7.188,107,355,Valid
2868,189,7.353,104,333,Valid
2868,725,7.109,111,319,Valid
2869,293,7.341,104,349,Valid
2869,861,7.33,107,359,Valid
2870,422,7.209,107,317,Valid
2870,990,7.384,104,336,Valid
2871,550,7.356,105,403,Valid
2872,142,6.985,104,294,Valid
2872,686,6.962,108,338,Valid
2873,286,6.69,97,336,Valid
2873,830,6.586,115,311,Valid
2874,406,6.843,104,314,Valid
2874,942,6.464,110,326,Valid
2875,494,6.243,111,275,Valid
2875,998,7.079,115,403,Valid
2876,550,7.722,107,479,Valid
2877,110,7.391,110,301,Valid
2877,678,7.739,101,440,Valid
2878,238,7.356,111,359,Valid
2878,814,7.544,104,334,Valid
2879,342,7.419,111,362,Valid
2879,870,7.473,115,344,Valid
2880,423,7.727,107,356,Valid
2880,959,7.744,113,373,Valid
2881,511,7.404,108,309,Valid
2882,55,7.643,108,373,Valid
2882,623,7.717,105,382,Valid
2883,167,7.239,113,280,Valid
2883,703,7.475,108,381,Valid
2884,263,7.336,107,356,Valid
2884,783,7.079,119,278,Valid
2885,343,7.546,102,416,Valid
2885,927,7.564,104,394,Valid
2886,495,7.671,107,346,Valid
2887,47,7.965,107,386,Valid
2887,607,7.856,107,372,Valid
2888,159,7.717,110,356,Valid
2888,719,7.777,107,340,Valid
2889,263,7.722,108,382,Valid
2889,800,7.615,113,330,Valid
2890,352,7.783,105,395,Valid
2890,920,7.706,108,369,Valid
2891,496,7.656,101,356,Valid
2892,56,7.214,110,314,Valid
2892,616,6.83,107,255,Valid
2893,176,6.711,107,281,Valid
2893,712,7.041,110,351,Valid
2894,264,7.361,110,368,Valid
2894,832,7.236,104,335,Valid
2895,376,7.224,110,340,Valid
2895,976,7.414,98,374,Valid
2896,520,7.369,113,360,Valid
2897,64,7.122,111,294,Valid
2897,600,7.033,110,304,Valid
2898,144,6.894,107,304,Valid
2898,713,7.145,107,335,Valid
2899,273,6.83,108,308,Valid
2899,849,6.718,102,311,Valid
2900,377,6.373,115,284,Valid
2900,913,7.038,110,359,Valid
2901,473,6.934,107,337,Valid
2902,9,6.812,111,329,Valid
2902,537,6.69,117,298,Valid
2903,113,7.066,101,348,Valid
2903,657,6.797,111,330,Valid
2904,185,6.64,115,279,Valid
2904,737,6.695,105,292,Valid
2905,265,6.157,115,246,Valid
2905,793,6.027,111,291,Valid
2906,305,5.989,120,279,Valid
2906,833,6.822,108,377,Valid
2907,353,6.449,119,289,Valid
2907,890,6.65,108,326,Valid
2908,402,6.825,119,355,Valid
2908,962,7.455,107,398,Valid
2909,522,7.44,105,387,Valid
2910,90,6.673,110,240,Valid
2910,602,6.543,113,310,Valid
2911,154,7.076,107,363,Valid
2911,690,6.642,115,289,Valid
2912,266,6.256,104,247,Valid
2912,802,6.375,111,321,Valid
2913,298,6.693,119,330,Valid
2913,842,6.589,110,295,Valid
2914,362,6.449,117,301,Valid
2914,906,6.236,108,277,Valid
2915,458,6.271,108,293,Valid
2915,994,6.896,110,422,Valid
2916,563,7.356,107,385,Valid
2917,115,7.262,110,332,Valid
2917,659,7.008,110,314,Valid
2918,227,6.967,102,320,Valid
2918,763,6.327,113,258,Valid
2919,323,6.294,107,286,Valid
2919,875,6.454,110,303,Valid
2920,443,6.429,104,311,Valid
2920,987,6.073,111,266,Valid
2921,515,5.801,111,244,Valid
2922,43,5.801,111,287,Valid
2922,603,6.144,108,304,Valid
2923,147,6.2,111,284,Valid
2923,707,6.69,105,326,Valid
2924,267,6.345,107,286,Valid
2924,787,6.286,117,295,Valid
2925,307,6.828,113,365,Valid
2925,859,7.137,107,393,Valid
2926,428,7.437,105,413,Valid
2926,996,7.465,107,382,Valid
2927,548,7.577,110,338,Valid
2928,92,7.567,108,378,Valid
2928,660,7.607,107,381,Valid
2929,204,7.811,108,386,Valid
2929,756,7.744,110,339,Valid
2930,308,7.59,107,368,Valid
2930,860,7.239,110,325,Valid
2931,396,7.102,111,326,Valid
2931,948,6.962,107,323,Valid
2932,500,6.563,111,277,Valid
2932,996,7.211,117,401,Valid
2933,556,7.661,105,379,Valid
2934,100,7.493,111,387,Valid
2934,668,7.094,105,319,Valid
2935,228,7.054,105,308,Valid
2935,773,7.173,111,339,Valid
2936,341,7.036,104,383,Valid
2936,925,6.894,102,349,Valid
2937,485,6.916,110,322,Valid
2938,37,7.188,107,350,Valid
2938,589,7.097,108,366,Valid
2939,149,6.81,107,331,Valid
2939,685,6.835,113,296,Valid
2955,903,5.677,,511,Valid
2956,439,7.216,110,549,Valid
2956,983,7.676,115,361,Valid
2957,463,8.113,122,369,Valid
2957,999,8.595,110,439,Valid
2958,551,8.41,110,428,Valid
2959,79,8.242,115,385,Valid
2959,631,8.146,110,288,Valid
2960,135,8.133,113,381,Valid
2960,655,8.037,115,414,Valid
2961,143,7.884,122,417,Valid
2961,631,8.098,122,448,Valid
2962,159,8.352,117,402,Valid
2962,663,8.684,117,463,Valid
2963,159,8.042,125,318,Valid
2963,704,8.016,107,312,Valid
2964,200,8.743,119,478,Valid
2964,752,8.6,111,393,Valid
2965,296,8.377,108,347,Valid
2965,856,8.407,110,301,Valid
2966,352,8.915,115,495,Valid
2966,904,8.753,110,454,Valid
2967,440,8.771,111,420,Valid
2967,960,8.976,113,462,Valid
2968,488,8.689,117,344,Valid
2969,24,8.415,111,367,Valid
2969,528,8.476,117,403,Valid
2970,64,8.308,111,408,Valid
2970,584,8.118,117,342,Valid
2971,88,8.044,119,383,Valid
2971,616,7.554,113,294,Valid
2972,152,7.803,108,361,Valid
2972,681,7.991,113,434,Valid
2973,201,7.93,119,433,Valid
2991,707,7.503,,501,Valid
2992,243,6.924,115,304,Valid
2992,779,7.785,110,405,Valid
2993,251,7.711,125,449,Valid
2993,771,7.592,117,393,Valid
2994,291,7.798,115,392,Valid
2994,827,8.092,111,383,Valid
2995,323,8.268,119,474,Valid
2995,867,8.072,113,375,Valid
2996,379,8.082,115,377,Valid
2996,867,8.1,120,467,Valid
2997,347,8.062,125,423,Valid
2997,843,8.064,119,415,Valid
2998,347,7.793,122,389,Valid
2998,867,7.729,117,333,Valid
2999,363,7.747,120,337,Valid
2999,852,8.006,120,433,Valid
3000,340,8.377,120,500,Valid
3000,852,7.744,127,255,Valid
3001,340,7.767,117,305,Valid
3001,876,7.358,113,255,Valid
3002,340,7.742,125,415,Valid
3002,876,7.506,113,343,Valid
3003,372,7.96,119,439,Valid
3003,868,7.866,122,332,Valid
3004,364,8.184,119,403,Valid
3004,868,8.115,119,422,Valid
3005,404,8.042,111,396,Valid
3005,916,7.798,117,354,Valid
3006,420,7.722,120,316,Valid
3006,940,7.661,111,381,Valid
3007,468,6.835,120,210,Valid
3007,932,6.734,125,279,Valid
3008,436,6.812,119,319,Valid
3008,924,7.145,120,414,Valid
3009,429,7.13,120,353,Valid
3009,957,6.754,115,173,Valid
3042,864,7.15,,541,Valid
3043,392,7.127,115,358,Valid
3043,944,7.483,108,300,Valid
3044,480,7.336,111,330,Valid
3045,8,7.572,113,374,Valid
3045,585,7.292,104,317,Valid
3046,105,7.026,117,303,Valid
3046,625,7.376,113,335,Valid
3047,153,7.003,113,291,Valid
3047,697,6.716,111,254,Valid
3048,217,6.83,115,276,Valid
3048,737,6.726,113,312,Valid
3049,265,7.005,111,361,Valid
3049,769,7.574,115,486,Valid
3050,305,7.28,117,327,Valid
3050,833,7.32,113,303,Valid
3051,345,7.554,115,357,Valid
3051,913,7.874,107,404,Valid
3052,433,7.023,119,293,Valid
3052,953,7.216,113,314,Valid
3053,473,7.625,113,359,Valid
3053,985,7.488,117,356,Valid
3054,521,7.478,113,339,Valid
3055,25,7.526,117,353,Valid
3055,562,7.887,110,421,Valid
3056,82,7.988,115,424,Valid
3056,610,7.696,119,288,Valid
3057,106,8.372,117,433,Valid
3057,642,8.214,111,375,Valid
3058,154,7.988,117,405,Valid
3058,658,7.696,122,315,Valid
3059,162,7.681,117,321,Valid
3059,634,7.93,122,412,Valid
3060,154,7.861,117,382,Valid
3060,674,7.579,117,347,Valid
3061,186,7.579,115,355,Valid
3061,698,7.536,119,319,Valid
3062,202,7.569,119,360,Valid
3062,698,7.163,120,290,Valid
3063,186,7.049,120,338,Valid
3063,698,7.135,117,351,Valid
3064,202,6.96,120,295,Valid
3064,707,7.153,117,341,Valid
3065,227,7.435,115,395,Valid
3065,731,7.475,120,340,Valid
3066,227,7.455,120,316,Valid
3066,707,7.485,125,331,Valid
3067,211,7.414,119,318,Valid
3067,715,7.343,117,353,Valid
3068,235,6.972,119,281,Valid
3068,739,7.074,115,304,Valid
3069,251,7.033,119,300,Valid
3069,747,7.272,119,353,Valid
3070,243,7.282,122,337,Valid
3070,747,7.48,117,359,Valid
3071,251,7.623,119,390,Valid
3071,771,7.897,115,393,Valid
3072,267,7.91,120,397,Valid
3072,763,7.432,125,295,Valid
3073,259,7.435,119,320,Valid
3073,764,7.257,119,293,Valid
3074,244,7.59,122,377,Valid
3074,740,7.699,120,405,Valid
3075,252,7.473,119,316,Valid
3153,364,6.911,,450,Valid
3153,972,6.172,98,236,Valid
3154,484,6.665,115,292,Valid
3155,12,6.977,113,278,Valid
3155,532,7.452,111,511,Valid
3156,100,7.429,108,321,Valid
3156,653,7.879,108,312,Valid
3157,181,8.095,111,430,Valid
3157,749,8.108,105,431,Valid
3158,285,7.668,113,334,Valid
3158,821,7.727,111,323,Valid
3159,373,7.701,108,320,Valid
3159,909,7.709,110,363,Valid
3160,461,7.399,110,340,Valid
3160,997,7.417,110,373,Valid
3161,525,7.582,111,383,Valid
3162,69,7.836,108,473,Valid
3162,637,7.79,108,407,Valid
3163,189,7.714,110,351,Valid
3163,765,7.816,104,304,Valid
3164,301,7.668,111,337,Valid
3164,837,7.617,111,338,Valid
3165,389,7.739,108,350,Valid
3165,934,7.653,111,316,Valid
3166,494,7.958,104,424,Valid
3167,62,8.263,107,374,Valid
3167,630,7.935,107,274,Valid
3168,198,8.303,102,440,Valid
3168,758,8.308,110,296,Valid
3169,302,8.377,107,410,Valid
3169,862,8.621,107,430,Valid
3170,406,8.44,111,362,Valid
3170,966,8.595,107,400,Valid
3171,518,8.293,108,344,Valid
3172,30,7.917,117,325,Valid
3172,574,7.755,110,341,Valid
3173,86,7.986,117,385,Valid
3173,646,8.28,105,433,Valid
3174,198,8.202,110,352,Valid
3174,735,8.072,111,334,Valid
3175,279,8.308,108,425,Valid
3175,855,8.313,105,375,Valid
3176,399,8.207,110,362,Valid
3176,927,8.204,113,336,Valid
3177,479,8.054,108,354,Valid
3178,15,8.164,111,361,Valid
3178,575,8.202,108,322,Valid
3179,119,8.115,108,361,Valid
3179,655,8.242,110,411,Valid
3180,231,8.296,104,417,Valid
3180,783,8.153,110,361,Valid
3181,327,8.214,108,390,Valid
3181,887,8.263,107,385,Valid
3182,447,7.958,108,361,Valid
3183,15,7.94,105,330,Valid
3183,575,7.935,105,385,Valid
3184,135,7.755,108,349,Valid
3184,688,7.64,108,296,Valid
3185,232,7.767,110,354,Valid
3185,856,7.963,93,412,Valid
3186,408,7.811,111,370,Valid
3186,952,7.722,110,323,Valid
3187,488,8.103,111,380,Valid
3188,48,8.283,105,398,Valid
3188,584,7.864,113,348,Valid
3189,152,7.76,104,352,Valid
3189,696,7.452,111,336,Valid
3190,240,7.668,110,324,Valid
3190,776,8.164,108,457,Valid
3191,344,8.075,107,389,Valid
3191,888,8.174,110,416,Valid
3192,424,8.001,113,354,Valid
3192,976,7.765,108,340,Valid
3193,529,7.95,108,388,Valid
3194,65,7.813,111,376,Valid
3194,585,7.605,117,312,Valid
3195,105,8.009,113,381,Valid
3195,641,8.153,110,409,Valid
3196,185,8.067,110,402,Valid
3196,737,8.019,108,375,Valid
3197,281,7.871,111,356,Valid
3197,809,7.935,113,341,Valid
3198,345,8.268,110,411,Valid
3198,873,8.222,115,357,Valid
3199,401,8.07,113,356,Valid
3199,937,7.767,111,343,Valid
3200,457,7.719,115,371,Valid
3200,993,7.681,113,337,Valid
3201,553,7.656,102,376,Valid
3202,65,7.694,119,412,Valid
3202,626,8.059,107,408,Valid
3203,170,8.031,111,323,Valid
3203,698,8.105,113,390,Valid
3204,218,8.047,117,320,Valid
3204,738,8.054,113,356,Valid
3205,258,8.25,113,406,Valid
3205,810,8.237,108,395,Valid
3206,338,8.07,113,417,Valid
3206,898,7.805,107,337,Valid
3251,383,6.952,,421,Valid
3251,943,6.883,110,262,Valid
3252,471,7.47,113,277,Valid
3252,999,7.838,110,438,Valid
3253,575,7.717,104,358,Valid
3254,119,7.686,111,347,Valid
3254,687,7.838,105,316,Valid
3255,247,8.011,107,356,Valid
3255,807,8.131,107,303,Valid
3256,335,8.171,113,317,Valid
3256,871,8.222,110,376,Valid
3257,399,8.125,115,313,Valid
3257,920,8.278,113,395,Valid
3258,440,8.44,115,408,Valid
3258,968,8.418,113,382,Valid
3259,488,8.067,115,392,Valid
3260,24,8.026,113,349,Valid
3260,576,8.108,108,331,Valid
3261,120,8.148,110,389,Valid
3261,664,7.894,110,332,Valid
3262,216,7.864,108,324,Valid
3262,752,7.887,113,306,Valid
3263,312,8.042,105,353,Valid
3263,848,7.826,113,313,Valid
3264,368,7.765,113,326,Valid
3264,896,7.803,113,315,Valid
3265,432,8.174,110,436,Valid
3265,968,8.052,113,375,Valid
3266,505,8.242,110,381,Valid
3267,49,8.352,110,430,Valid
3267,585,8.207,113,402,Valid
3268,137,8.225,107,393,Valid
3268,697,8.458,107,408,Valid
3269,233,8.372,113,380,Valid
3269,777,8.392,110,373,Valid
3270,321,8.397,108,426,Valid
3270,881,8.418,107,401,Valid
3271,417,8.463,113,407,Valid
3271,969,8.308,108,355,Valid
3272,489,8.062,117,331,Valid
3273,17,8.146,110,414,Valid
3273,577,7.463,108,264,Valid
3274,41,7.574,125,444,Valid
3274,561,7.292,122,293,Valid
3275,73,7.671,111,365,Valid
3275,617,7.94,110,429,Valid
3276,177,7.859,108,370,Valid
3276,714,7.859,111,374,Valid
3277,266,7.93,108,384,Valid
3277,802,7.94,111,357,Valid
3278,346,8.098,108,396,Valid
3278,890,7.993,111,369,Valid
3279,434,7.755,110,339,Valid
3279,978,7.513,110,360,Valid
3280,514,7.521,110,376,Valid
3281,74,7.59,108,369,Valid
3281,618,7.661,108,389,Valid
3282,178,7.663,107,363,Valid
3282,730,7.483,108,371,Valid
3283,274,7.328,110,342,Valid
3283,834,7.442,107,367,Valid
3284,418,7.457,102,367,Valid
3284,978,7.363,105,406,Valid
3285,539,7.257,108,340,Valid
3286,107,7.328,105,332,Valid
3286,691,7.546,101,391,Valid
3287,275,7.343,104,380,Valid
3287,811,6.896,115,277,Valid
3288,355,7.498,107,374,Valid
3288,899,7.475,108,403,Valid
3289,475,7.323,107,342,Valid
3290,3,7.341,113,354,Valid
3290,547,7.33,110,319,Valid
3291,59,7.155,117,325,Valid
3313,149,6.304,,338,Valid
3313,726,6.662,104,356,Valid
3314,278,7.16,110,308,Valid
3314,798,7.539,113,361,Valid
3315,350,7.76,108,390,Valid
3315,886,7.701,111,372,Valid
3316,446,7.897,108,331,Valid
3316,990,7.762,108,342,Valid
3317,542,7.864,110,333,Valid
3318,102,7.785,107,335,Valid
3318,654,7.752,107,346,Valid
3319,174,7.666,113,409,Valid
3319,726,7.673,110,342,Valid
3320,286,7.617,107,380,Valid
3320,830,7.671,111,371,Valid
3321,382,7.765,108,317,Valid
3321,894,7.879,115,412,Valid
3322,455,7.696,108,315,Valid
3322,975,7.648,115,352,Valid
3323,535,7.658,107,304,Valid
3324,71,7.775,110,424,Valid
3324,615,7.496,113,297,Valid
3325,135,7.605,111,368,Valid
3325,671,7.818,111,400,Valid
3326,231,7.76,105,418,Valid
3326,791,7.882,110,350,Valid
3327,351,8.24,104,419,Valid
3327,895,8.113,113,386,Valid
3328,439,8.133,108,401,Valid
3328,951,8.052,119,379,Valid
3329,495,8.166,108,396,Valid
3330,39,8.285,111,411,Valid
3330,591,8.191,107,413,Valid
3331,143,8.11,110,371,Valid
3331,688,8.334,107,444,Valid
3332,248,8.128,108,397,Valid
3332,816,8.301,104,445,Valid
3333,376,7.945,110,365,Valid
3333,944,7.805,105,291,Valid
3334,480,7.864,111,352,Valid
3335,40,7.666,107,332,Valid
3335,584,7.785,107,394,Valid
3336,160,7.877,105,431,Valid
3336,696,7.93,113,364,Valid
3337,264,7.948,102,418,Valid
3337,848,7.892,104,349,Valid
3338,416,7.638,105,351,Valid
3338,984,7.211,108,286,Valid
3339,520,7.183,110,313,Valid
3340,96,7.404,102,348,Valid
3340,649,7.239,110,326,Valid
3341,209,7.429,105,390,Valid
3341,777,7.556,105,394,Valid
3342,353,7.6,104,344,Valid
3342,913,7.714,105,370,Valid
3343,497,7.605,105,340,Valid
3344,57,7.109,107,328,Valid
3344,593,7.046,111,328,Valid
3345,153,7.432,105,375,Valid
3345,681,7.483,113,376,Valid
3346,257,7.59,104,384,Valid
3346,817,7.658,107,384,Valid
3347,385,7.341,107,304,Valid
3429,770,6.868,,415,Valid
3430,306,6.591,115,266,Valid
3430,850,7.028,110,268,Valid
3431,370,7.165,111,375,Valid
3431,890,6.792,117,289,Valid
3432,418,6.627,115,236,Valid
3432,963,6.888,108,259,Valid
3433,483,6.985,111,391,Valid
3434,43,6.772,110,278,Valid
3434,595,6.601,110,237,Valid
3435,131,6.495,110,247,Valid
3435,683,6.703,108,246,Valid
3436,219,6.695,110,326,Valid
3436,763,6.464,113,216,Valid
3437,299,6.622,110,320,Valid
3437,835,6.52,111,277,Valid
3438,371,6.617,110,346,Valid
